objid,bsid,did,nseq,rssi,time_ux,bs_lat,bs_lng
5755c7b3f0fe6e0c9f4755db,1476,476212.0,1.0,-131.0,1465239475000.0,39.7050706005,-105.14558114200001
5755c7b3f0fe6e0c9f4755db,2605,476212.0,1.5,-142.5,1465239475000.0,39.6127445823,-105.008826579
5755c7b3f0fe6e0c9f4755db,2610,476212.0,1.0,-127.666666667,1465239475000.0,39.7979686649,-105.073460438
5755c7b3f0fe6e0c9f4755db,2617,476212.0,1.0,-143.0,1465239475000.0,39.7799081609,-105.06247933799999
5755c7b3f0fe6e0c9f4755db,2784,476212.0,1.0,-125.0,1465239475000.0,39.7281854331,-105.042323764
5755c7b3f0fe6e0c9f4755db,2846,476212.0,1.0,-128.0,1465239475000.0,39.666187571,-105.077529959
5755c7b3f0fe6e0c9f4755db,3386,476212.0,2.0,-128.0,1465239475000.0,39.8105085102,-105.151310853
5755c7b3f0fe6e0c9f4755db,3414,476212.0,1.0,-127.0,1465239475000.0,39.747448451,-105.056730649
5755c7b3f0fe6e0c9f4755db,3500,476212.0,1.0,-133.5,1465239475000.0,39.7764668653,-105.099747171
5755c7b3f0fe6e0c9f4755db,3547,476212.0,1.0,-133.0,1465239475000.0,39.692975919,-105.044371274
5755c7b3f0fe6e0c9f4755db,3578,476212.0,1.5,-127.5,1465239475000.0,39.7286509462,-105.163031574
5755c7b3f0fe6e0c9f4755db,3581,476212.0,2.0,-128.0,1465239475000.0,39.7181196801,-105.066747888
5755c7b3f0fe6e0c9f4755db,4058,476212.0,1.0,-117.0,1465239475000.0,39.7832105294,-105.088746775
5755c7b3f0fe6e0c9f4755db,4078,476212.0,1.5,-139.0,1465239475000.0,39.7163169164,-105.13254993299999
5755c7b3f0fe6e0c9f4755db,4147,476212.0,1.0,-122.0,1465239475000.0,39.665430287,-105.111884525
5755c7b3f0fe6e0c9f4755db,4157,476212.0,1.0,-134.0,1465239475000.0,39.8054198019,-105.040942297
5755c7b3f0fe6e0c9f4755db,4244,476212.0,0.5,-126.0,1465239475000.0,39.7708525833,-105.07149416799999
5755c7b3f0fe6e0c9f4755db,8245,476212.0,1.0,-104.333333333,1465239475000.0,39.7594613083,-105.074287246
5755c7b3f0fe6e0c9f4755db,8364,476212.0,1.0,-134.0,1465239475000.0,39.706435544899996,-105.09932301
5755c7b3f0fe6e0c9f4755db,8370,476212.0,1.5,-136.0,1465239475000.0,39.706435544899996,-105.09932301
5755c7b3f0fe6e0c9f4755db,8437,476212.0,1.0,-120.0,1465239475000.0,39.7594613083,-105.074287246
5755d3db3e952e04b3199d06,8245,476515.0,1.0,-123.0,1465242587000.0,39.7594613083,-105.074287246
5755d3db3e952e04b3199d06,8437,476515.0,1.0,-120.5,1465242587000.0,39.7594613083,-105.074287246
5755d65f864fce5689e729eb,8245,476515.0,1.5,-126.0,1465243231000.0,39.7594613083,-105.074287246
5755d65f864fce5689e729eb,8437,476515.0,0.0,-123.0,1465243231000.0,39.7594613083,-105.074287246
5755d8a7864fce5689e868dc,8245,476515.0,0.5,-129.5,1465243815000.0,39.7594613083,-105.074287246
5755d8a7864fce5689e868dc,8437,476515.0,0.0,-123.0,1465243815000.0,39.7594613083,-105.074287246
5755dffd864fce5689ec5835,4244,476515.0,0.0,-138.0,1465245693000.0,39.7708525833,-105.07149416799999
5755dffd864fce5689ec5835,8245,476515.0,2.0,-122.0,1465245693000.0,39.7594613083,-105.074287246
5755dffd864fce5689ec5835,8437,476515.0,1.0,-124.0,1465245693000.0,39.7594613083,-105.074287246
5755fb11864fce5689faec36,4058,476515.0,1.0,-121.333333333,1465252625000.0,39.7832105294,-105.088746775
5755fd0e864fce5689fc0de8,1741,476212.0,1.0,-131.5,1465253134000.0,39.8078782841,-105.04775652299999
5755fd0e864fce5689fc0de8,1859,476212.0,1.0,-120.0,1465253134000.0,39.7048869498,-105.01639226700001
5755fd0e864fce5689fc0de8,2784,476212.0,1.0,-110.0,1465253134000.0,39.7281854331,-105.042323764
5755fd0e864fce5689fc0de8,2799,476212.0,1.0,-135.0,1465253134000.0,39.7530526327,-104.94102169899999
5755fd0e864fce5689fc0de8,2846,476212.0,0.5,-137.5,1465253134000.0,39.666187571,-105.077529959
5755fd0e864fce5689fc0de8,3025,476212.0,1.0,-126.0,1465253134000.0,39.654681879099996,-105.04368528299999
5755fd0e864fce5689fc0de8,3378,476212.0,1.0,-135.0,1465253134000.0,39.7151104414,-105.05924962200001
5755fd0e864fce5689fc0de8,3414,476212.0,1.0,-112.5,1465253134000.0,39.747448451,-105.056730649
5755fd0e864fce5689fc0de8,3529,476212.0,2.0,-113.0,1465253134000.0,39.7553902903,-105.05640614100001
5755fd0e864fce5689fc0de8,3547,476212.0,1.0,-132.0,1465253134000.0,39.692975919,-105.044371274
5755fd0e864fce5689fc0de8,3548,476212.0,2.0,-132.0,1465253134000.0,39.7448482036,-105.01004810200001
5755fd0e864fce5689fc0de8,3562,476212.0,1.0,-135.0,1465253134000.0,39.7977059038,-105.06023374899999
5755fd0e864fce5689fc0de8,3581,476212.0,1.0,-126.666666667,1465253134000.0,39.7181196801,-105.066747888
5755fd0e864fce5689fc0de8,4056,476212.0,1.0,-128.66666666700002,1465253134000.0,39.7719150146,-105.00941593600001
5755fd0e864fce5689fc0de8,4058,476212.0,0.5,-126.0,1465253134000.0,39.7832105294,-105.088746775
5755fd0e864fce5689fc0de8,4059,476212.0,1.5,-124.0,1465253134000.0,39.7567635889,-105.02487017899999
5755fd0e864fce5689fc0de8,4147,476212.0,1.0,-136.0,1465253134000.0,39.665430287,-105.111884525
5755fd0e864fce5689fc0de8,4157,476212.0,1.5,-130.0,1465253134000.0,39.8054198019,-105.040942297
5755fd0e864fce5689fc0de8,4244,476212.0,1.0,-127.0,1465253134000.0,39.7708525833,-105.07149416799999
5755fd0e864fce5689fc0de8,8245,476212.0,1.0,-132.0,1465253134000.0,39.7594613083,-105.074287246
5755fd0e864fce5689fc0de8,8352,476212.0,1.0,-128.0,1465253134000.0,39.7616334244,-105.025752947
5755fd0e864fce5689fc0de8,8364,476212.0,1.0,-133.5,1465253134000.0,39.706435544899996,-105.09932301
5755fd0e864fce5689fc0de8,8370,476212.0,0.0,-139.0,1465253134000.0,39.706435544899996,-105.09932301
5755fd0e864fce5689fc0de8,8437,476212.0,1.0,-134.0,1465253134000.0,39.7594613083,-105.074287246
5755fd0e864fce5689fc0de8,8472,476212.0,1.0,-135.0,1465253134000.0,39.7343296311,-105.16535491100001
5755ffaff0fe6e0c9f64d69e,2784,476515.0,0.0,-121.0,1465253807000.0,39.7281854331,-105.042323764
57560264864fce5689fef927,1859,476515.0,1.0,-128.0,1465254500000.0,39.7048869498,-105.01639226700001
575604ac3e952e04b333a0ef,1264,476515.0,1.0,-135.0,1465255084000.0,39.7471392104,-105.085312503
575604ac3e952e04b333a0ef,1859,476515.0,1.0,-124.5,1465255084000.0,39.7048869498,-105.01639226700001
5756071bf0fe6e0c9f68b9ac,1859,476515.0,0.0,-127.0,1465255707000.0,39.7048869498,-105.01639226700001
5756071bf0fe6e0c9f68b9ac,2784,476515.0,2.0,-124.0,1465255707000.0,39.7281854331,-105.042323764
57560c01864fce568903f7d8,2784,476515.0,0.5,-122.5,1465256961000.0,39.7281854331,-105.042323764
57560c01864fce568903f7d8,3414,476515.0,1.0,-126.0,1465256961000.0,39.747448451,-105.056730649
57566ca5864fce568937a51d,8474,473953.0,1.0,-97.0,1465281701000.0,39.7320448643,-104.973650831
57566d0af0fe6e0c9f9de12d,3547,476512.0,0.0,-124.0,1465281802000.0,39.692975919,-105.044371274
57567163f0fe6e0c9fa08449,8356,473805.0,2.0,-135.0,1465282915000.0,39.757033524499995,-104.976126764
575672ce864fce56893b66b3,3025,473805.0,2.0,-129.0,1465283278000.0,39.654681879099996,-105.04368528299999
575674bbf0fe6e0c9fa28dee,1859,476512.0,2.0,-126.0,1465283771000.0,39.7048869498,-105.01639226700001
575674bbf0fe6e0c9fa28dee,2605,476512.0,2.0,-142.0,1465283771000.0,39.6127445823,-105.008826579
575674bbf0fe6e0c9fa28dee,3025,476512.0,1.0,-118.0,1465283771000.0,39.654681879099996,-105.04368528299999
575674bbf0fe6e0c9fa28dee,3547,476512.0,1.0,-132.5,1465283771000.0,39.692975919,-105.044371274
575679f4f0fe6e0c9fa5f90d,2846,473805.0,1.0,-136.0,1465285108000.0,39.666187571,-105.077529959
575679f4f0fe6e0c9fa5f90d,3526,473805.0,0.0,-127.0,1465285108000.0,39.6772510308,-104.952720509
575679f4f0fe6e0c9fa5f90d,3547,473805.0,2.0,-123.0,1465285108000.0,39.692975919,-105.044371274
5756830a864fce56894694e0,2617,476212.0,1.0,-142.0,1465287434000.0,39.7799081609,-105.06247933799999
5756830a864fce56894694e0,2799,476212.0,1.5,-133.5,1465287434000.0,39.7530526327,-104.94102169899999
5756830a864fce56894694e0,2999,476212.0,0.5,-119.5,1465287434000.0,39.793585076999996,-105.01825064
5756830a864fce56894694e0,3410,476212.0,1.0,-120.333333333,1465287434000.0,39.7776897533,-105.00242432600001
5756830a864fce56894694e0,3412,476212.0,1.0,-130.0,1465287434000.0,39.8241946127,-104.998428692
5756830a864fce56894694e0,3415,476212.0,0.5,-131.5,1465287434000.0,39.7861926929,-104.939771784
5756830a864fce56894694e0,3548,476212.0,1.0,-131.0,1465287434000.0,39.7448482036,-105.01004810200001
5756830a864fce56894694e0,3556,476212.0,1.0,-130.0,1465287434000.0,39.7806581352,-105.05367626799999
5756830a864fce56894694e0,3558,476212.0,0.5,-125.5,1465287434000.0,39.8100546588,-105.010413445
5756830a864fce56894694e0,3559,476212.0,1.5,-119.0,1465287434000.0,39.800078838699996,-104.999947283
5756830a864fce56894694e0,4056,476212.0,2.0,-135.0,1465287434000.0,39.7719150146,-105.00941593600001
5756830a864fce56894694e0,7456,476212.0,2.0,-130.0,1465287434000.0,39.7821125865,-105.072700822
5756830a864fce56894694e0,8356,476212.0,1.0,-123.333333333,1465287434000.0,39.757033524499995,-104.976126764
5756830a864fce56894694e0,9899,476212.0,1.0,-125.333333333,1465287434000.0,39.7914022708,-105.02660482
57568599864fce56894868c1,1741,476212.0,1.0,-124.5,1465288089000.0,39.8078782841,-105.04775652299999
57568599864fce56894868c1,2617,476212.0,2.0,-126.0,1465288089000.0,39.7799081609,-105.06247933799999
57568599864fce56894868c1,2731,476212.0,1.0,-126.0,1465288089000.0,39.7814639251,-105.040763432
57568599864fce56894868c1,2999,476212.0,1.0,-110.0,1465288089000.0,39.793585076999996,-105.01825064
57568599864fce56894868c1,3415,476212.0,1.0,-138.0,1465288089000.0,39.7861926929,-104.939771784
57568599864fce56894868c1,3545,476212.0,1.0,-132.0,1465288089000.0,39.8719024671,-105.058841789
57568599864fce56894868c1,3548,476212.0,1.0,-125.0,1465288089000.0,39.7448482036,-105.01004810200001
57568599864fce56894868c1,3556,476212.0,1.0,-108.333333333,1465288089000.0,39.7806581352,-105.05367626799999
57568599864fce56894868c1,3562,476212.0,1.0,-119.666666667,1465288089000.0,39.7977059038,-105.06023374899999
57568599864fce56894868c1,3578,476212.0,1.0,-136.0,1465288089000.0,39.7286509462,-105.163031574
57568599864fce56894868c1,3579,476212.0,0.5,-119.5,1465288089000.0,39.7550193847,-105.043314763
57568599864fce56894868c1,4058,476212.0,1.0,-118.0,1465288089000.0,39.7832105294,-105.088746775
57568599864fce56894868c1,4059,476212.0,1.0,-120.5,1465288089000.0,39.7567635889,-105.02487017899999
57568599864fce56894868c1,7456,476212.0,1.0,-116.666666667,1465288089000.0,39.7821125865,-105.072700822
57568599864fce56894868c1,8446,476212.0,1.5,-127.0,1465288089000.0,39.8056964255,-105.056208144
57568599864fce56894868c1,9899,476212.0,1.5,-119.0,1465288089000.0,39.7914022708,-105.02660482
57568f2f864fce56894f54e3,2999,476515.0,2.0,-126.0,1465290543000.0,39.793585076999996,-105.01825064
57568f2f864fce56894f54e3,8352,476515.0,1.0,-129.0,1465290543000.0,39.7616334244,-105.025752947
57568f2f864fce56894f54e3,9899,476515.0,1.0,-126.666666667,1465290543000.0,39.7914022708,-105.02660482
57569192864fce56895103cf,4059,476515.0,0.0,-131.0,1465291154000.0,39.7567635889,-105.02487017899999
57569192864fce56895103cf,8352,476515.0,1.0,-126.666666667,1465291154000.0,39.7616334244,-105.025752947
57569192864fce56895103cf,9899,476515.0,1.0,-129.66666666700002,1465291154000.0,39.7914022708,-105.02660482
575694073e952e04b385eac8,2999,476515.0,0.0,-126.0,1465291783000.0,39.793585076999996,-105.01825064
575694073e952e04b385eac8,8352,476515.0,2.0,-134.0,1465291783000.0,39.7616334244,-105.025752947
575694073e952e04b385eac8,9899,476515.0,1.5,-131.5,1465291783000.0,39.7914022708,-105.02660482
575696723e952e04b387a221,2617,476515.0,1.0,-145.0,1465292402000.0,39.7799081609,-105.06247933799999
575696723e952e04b387a221,2999,476515.0,2.0,-128.0,1465292402000.0,39.793585076999996,-105.01825064
575696723e952e04b387a221,9899,476515.0,2.0,-129.0,1465292402000.0,39.7914022708,-105.02660482
575698e23e952e04b3897685,8352,476515.0,0.0,-131.0,1465293026000.0,39.7616334244,-105.025752947
575698e23e952e04b3897685,9899,476515.0,1.0,-128.33333333299998,1465293026000.0,39.7914022708,-105.02660482
57569df9864fce568959e8aa,4058,476515.0,0.0,-121.0,1465294329000.0,39.7832105294,-105.088746775
5756a0d5f0fe6e0c9fc1916a,4059,476212.0,0.0,-117.0,1465295061000.0,39.7567635889,-105.02487017899999
5756a0d5f0fe6e0c9fc1916a,7456,476212.0,2.0,-127.0,1465295061000.0,39.7821125865,-105.072700822
5756a29ef0fe6e0c9fc2dd6b,2999,476515.0,0.0,-126.0,1465295518000.0,39.793585076999996,-105.01825064
5756a29ef0fe6e0c9fc2dd6b,9899,476515.0,1.0,-133.0,1465295518000.0,39.7914022708,-105.02660482
5756a355f0fe6e0c9fc36260,1859,476212.0,2.0,-131.0,1465295701000.0,39.7048869498,-105.01639226700001
5756a355f0fe6e0c9fc36260,1878,476212.0,1.0,-135.0,1465295701000.0,39.803794978,-105.07208998899999
5756a355f0fe6e0c9fc36260,1996,476212.0,1.5,-136.0,1465295701000.0,39.8162240841,-105.045346792
5756a355f0fe6e0c9fc36260,2617,476212.0,0.5,-136.0,1465295701000.0,39.7799081609,-105.06247933799999
5756a355f0fe6e0c9fc36260,2999,476212.0,1.0,-117.5,1465295701000.0,39.793585076999996,-105.01825064
5756a355f0fe6e0c9fc36260,3556,476212.0,0.5,-123.5,1465295701000.0,39.7806581352,-105.05367626799999
5756a355f0fe6e0c9fc36260,7456,476212.0,1.0,-132.5,1465295701000.0,39.7821125865,-105.072700822
5756a355f0fe6e0c9fc36260,9899,476212.0,0.0,-123.0,1465295701000.0,39.7914022708,-105.02660482
5756a77c3e952e04b393ee1d,2610,476515.0,0.0,-139.0,1465296764000.0,39.7979686649,-105.073460438
5756a77c3e952e04b393ee1d,2617,476515.0,0.0,-144.0,1465296764000.0,39.7799081609,-105.06247933799999
5756a77c3e952e04b393ee1d,3556,476515.0,0.5,-126.0,1465296764000.0,39.7806581352,-105.05367626799999
5756a86c3e952e04b3948ecf,3556,476212.0,1.0,-94.0,1465297004000.0,39.7806581352,-105.05367626799999
5756a86c3e952e04b3948ecf,3562,476212.0,1.0,-129.5,1465297004000.0,39.7977059038,-105.06023374899999
5756ac62864fce5689642b11,2610,476515.0,0.5,-132.0,1465298018000.0,39.7979686649,-105.073460438
5756ac62864fce5689642b11,3556,476515.0,1.0,-116.333333333,1465298018000.0,39.7806581352,-105.05367626799999
5756aec2864fce568965e2e9,3556,476515.0,1.0,-108.666666667,1465298626000.0,39.7806581352,-105.05367626799999
5756b12bf0fe6e0c9fcd0969,2610,476515.0,0.0,-134.0,1465299243000.0,39.7979686649,-105.073460438
5756b12bf0fe6e0c9fcd0969,3556,476515.0,1.0,-104.5,1465299243000.0,39.7806581352,-105.05367626799999
5756b398f0fe6e0c9fceb269,3556,476515.0,1.0,-103.666666667,1465299864000.0,39.7806581352,-105.05367626799999
5756b607864fce56896aeb96,2610,476515.0,1.0,-135.0,1465300487000.0,39.7979686649,-105.073460438
5756b607864fce56896aeb96,3556,476515.0,1.0,-97.0,1465300487000.0,39.7806581352,-105.05367626799999
5756c37a3e952e04b3a6b97a,2610,476515.0,2.0,-134.0,1465303930000.0,39.7979686649,-105.073460438
5756c37a3e952e04b3a6b97a,2617,476515.0,1.0,-135.5,1465303930000.0,39.7799081609,-105.06247933799999
5756c37a3e952e04b3a6b97a,3556,476515.0,1.0,-101.0,1465303930000.0,39.7806581352,-105.05367626799999
5756c37a3e952e04b3a6b97a,3562,476515.0,2.0,-131.0,1465303930000.0,39.7977059038,-105.06023374899999
5756c5f83e952e04b3a864a4,2617,476515.0,0.0,-133.0,1465304568000.0,39.7799081609,-105.06247933799999
5756c5f83e952e04b3a864a4,3556,476515.0,0.0,-129.0,1465304568000.0,39.7806581352,-105.05367626799999
5756c62a864fce5689759742,1741,476212.0,1.0,-126.333333333,1465304618000.0,39.8078782841,-105.04775652299999
5756c62a864fce5689759742,1878,476212.0,1.5,-135.5,1465304618000.0,39.803794978,-105.07208998899999
5756c62a864fce5689759742,1996,476212.0,1.5,-132.5,1465304618000.0,39.8162240841,-105.045346792
5756c62a864fce5689759742,2189,476212.0,1.0,-135.0,1465304618000.0,39.8176539435,-105.050983775
5756c62a864fce5689759742,2610,476212.0,1.0,-125.333333333,1465304618000.0,39.7979686649,-105.073460438
5756c62a864fce5689759742,2617,476212.0,1.0,-108.333333333,1465304618000.0,39.7799081609,-105.06247933799999
5756c62a864fce5689759742,2731,476212.0,1.0,-118.333333333,1465304618000.0,39.7814639251,-105.040763432
5756c62a864fce5689759742,3562,476212.0,1.0,-112.666666667,1465304618000.0,39.7977059038,-105.06023374899999
5756c62a864fce5689759742,4056,476212.0,1.0,-130.5,1465304618000.0,39.7719150146,-105.00941593600001
5756c62a864fce5689759742,4058,476212.0,1.0,-112.666666667,1465304618000.0,39.7832105294,-105.088746775
5756c62a864fce5689759742,4059,476212.0,2.0,-126.0,1465304618000.0,39.7567635889,-105.02487017899999
5756c62a864fce5689759742,4157,476212.0,1.5,-133.5,1465304618000.0,39.8054198019,-105.040942297
5756c62a864fce5689759742,4244,476212.0,2.0,-133.0,1465304618000.0,39.7708525833,-105.07149416799999
5756c62a864fce5689759742,7456,476212.0,1.0,-118.0,1465304618000.0,39.7821125865,-105.072700822
5756c62a864fce5689759742,8437,476212.0,2.0,-134.0,1465304618000.0,39.7594613083,-105.074287246
5756d2353e952e04b3b0860b,2610,476515.0,1.0,-132.66666666700002,1465307701000.0,39.7979686649,-105.073460438
5756d2353e952e04b3b0860b,2617,476515.0,1.0,-128.0,1465307701000.0,39.7799081609,-105.06247933799999
5756d2353e952e04b3b0860b,4058,476515.0,2.0,-125.0,1465307701000.0,39.7832105294,-105.088746775
5756d2353e952e04b3b0860b,4244,476515.0,1.5,-139.0,1465307701000.0,39.7708525833,-105.07149416799999
5756d6faf0fe6e0c9fe5f234,1878,476515.0,1.0,-128.66666666700002,1465308922000.0,39.803794978,-105.07208998899999
5756d6faf0fe6e0c9fe5f234,1996,476515.0,2.0,-139.0,1465308922000.0,39.8162240841,-105.045346792
5756d6faf0fe6e0c9fe5f234,2617,476515.0,1.0,-116.666666667,1465308922000.0,39.7799081609,-105.06247933799999
5756d6faf0fe6e0c9fe5f234,2731,476515.0,1.5,-124.0,1465308922000.0,39.7814639251,-105.040763432
5756d6faf0fe6e0c9fe5f234,2999,476515.0,2.0,-124.0,1465308922000.0,39.793585076999996,-105.01825064
5756d6faf0fe6e0c9fe5f234,3412,476515.0,1.0,-131.33333333299998,1465308922000.0,39.8241946127,-104.998428692
5756d6faf0fe6e0c9fe5f234,3556,476515.0,1.5,-108.5,1465308922000.0,39.7806581352,-105.05367626799999
5756d6faf0fe6e0c9fe5f234,3562,476515.0,2.0,-126.0,1465308922000.0,39.7977059038,-105.06023374899999
5756d6faf0fe6e0c9fe5f234,4058,476515.0,1.0,-123.0,1465308922000.0,39.7832105294,-105.088746775
5756d6faf0fe6e0c9fe5f234,7456,476515.0,0.0,-124.0,1465308922000.0,39.7821125865,-105.072700822
5756d9533e952e04b3b5136d,1996,476515.0,0.0,-131.0,1465309523000.0,39.8162240841,-105.045346792
5756f3d2864fce568993a866,2605,476512.0,0.5,-137.0,1465316306000.0,39.6127445823,-105.008826579
5756f853864fce5689968a0f,1859,473805.0,1.0,-127.0,1465317459000.0,39.7048869498,-105.01639226700001
5756f853864fce5689968a0f,2605,473805.0,0.0,-139.0,1465317459000.0,39.6127445823,-105.008826579
5756f853864fce5689968a0f,2841,473805.0,1.0,-129.0,1465317459000.0,39.6177937615,-104.954917061
5756f853864fce5689968a0f,3547,473805.0,0.0,-128.0,1465317459000.0,39.692975919,-105.044371274
5756f853864fce5689968a0f,3571,473805.0,0.5,-120.0,1465317459000.0,39.6818757753,-104.986868354
5756f9c23e952e04b3ca53bf,2605,473805.0,2.0,-138.0,1465317826000.0,39.6127445823,-105.008826579
5756f9c23e952e04b3ca53bf,2841,473805.0,2.0,-136.0,1465317826000.0,39.6177937615,-104.954917061
5756fc9b3e952e04b3cc2117,2605,473805.0,1.5,-133.5,1465318555000.0,39.6127445823,-105.008826579
5756fe063e952e04b3cd10fa,8351,473805.0,1.5,-127.5,1465318918000.0,39.730086522600004,-104.919390566
5756fe063e952e04b3cd10fa,8747,473805.0,1.0,-142.0,1465318918000.0,39.730086522600004,-104.919390566
57571343f0fe6e0c9f0c2419,2617,476515.0,2.0,-146.0,1465324355000.0,39.7799081609,-105.06247933799999
57571343f0fe6e0c9f0c2419,2731,476515.0,1.0,-121.0,1465324355000.0,39.7814639251,-105.040763432
57571343f0fe6e0c9f0c2419,3556,476515.0,1.0,-133.0,1465324355000.0,39.7806581352,-105.05367626799999
57571343f0fe6e0c9f0c2419,8446,476515.0,2.0,-136.0,1465324355000.0,39.8056964255,-105.056208144
5757141d864fce5689a7bdd7,2610,476212.0,1.5,-137.0,1465324573000.0,39.7979686649,-105.073460438
5757141d864fce5689a7bdd7,2617,476212.0,0.0,-143.0,1465324573000.0,39.7799081609,-105.06247933799999
5757141d864fce5689a7bdd7,2731,476212.0,1.0,-115.333333333,1465324573000.0,39.7814639251,-105.040763432
5757141d864fce5689a7bdd7,3556,476212.0,1.0,-127.666666667,1465324573000.0,39.7806581352,-105.05367626799999
5757141d864fce5689a7bdd7,8446,476212.0,1.0,-130.0,1465324573000.0,39.8056964255,-105.056208144
575714cc864fce5689a8219b,2831,476327.0,2.0,-128.0,1465324748000.0,39.607432184400004,-104.835527951
575714cc864fce5689a8219b,3527,476327.0,1.0,-134.5,1465324748000.0,39.5752054873,-104.855070846
575716c53e952e04b3dc0f7f,1741,476212.0,2.0,-122.0,1465325253000.0,39.8078782841,-105.04775652299999
575716c53e952e04b3dc0f7f,1878,476212.0,2.0,-128.0,1465325253000.0,39.803794978,-105.07208998899999
575716c53e952e04b3dc0f7f,8446,476212.0,2.0,-129.0,1465325253000.0,39.8056964255,-105.056208144
5757192af0fe6e0c9f0f665c,1878,476212.0,1.0,-121.666666667,1465325866000.0,39.803794978,-105.07208998899999
5757192af0fe6e0c9f0f665c,1996,476212.0,1.5,-131.5,1465325866000.0,39.8162240841,-105.045346792
